order_id,order_date,store_id,store_region,product_sku,product_category,product_name,quantity,unit_price,discount_pct,channel,updated_at
ORD-00135574,2024-01-14,118,South East,SKU-00031,  Paint ,Angled Brush Set (3-pc),4.0,12.9,3.0,in_store,2024-02-02
ORD-00111231,2024-10-08,114,MW,SKU-00011,  Hand Tools,Locking Pliers 7 in.,4.0,12.46,11.0,In-Store,2024-11-04
ORD-00111018,2024-05-20,104,SE,SKU-00039, Hardware  ,drywall anchors (50-ct)  ,11.0,6.72,2.0,ONLINE,2024-06-16
ORD-00132741,2023-10-08,146,northeast,SKU-00025,Electrical,LED A19 Bulb (4-pk),7.0,9.22,28.0,web,2023-10-27
ORD-00119675,2023-11-01,132,,SKU-00015,Lumber,1x6 Cedar Board,5.0,9.97,13.0,IN-STORE,2023-11-04
ORD-00138543,2024-02-06,133,Southeast,SKU-00017,Plumbing,1/2 in. PVC Pipe 10 ft.,6.0,5.34,3.0,in store,2024-02-06
ORD-00122785,2024-06-06,113,southwest,SKU-00015,  Lumber,1x6 Cedar Board,10.0,9.51,5.0,In-Store,2024-06-27
ORD-00128986,2024-11-24,146, southeast ,SKU-00024,  ELECTRICAL  ,Single-Pole Breaker 20A,1.0,6.44,7.0,Online,2024-12-14
ORD-00113133,2023-10-24,107,southeast,SKU-00040, Hardware,Cabinet Knobs (10-pk),1.0,24.81,12.0,In-Store,2023-11-08
ORD-00113401,2023-10-25,138,W,SKU-00004,Power Tools,Random Orbital Sander,11.0,74.96,6.0,web,2023-11-12
ORD-00141758,2024-11-30,126,NE,SKU-00043,Garden, 50 FT. GARDEN HOSE,9.0,26.78,5.0,in_store,2024-12-21
ORD-00100676,2023-10-13,115,MW,SKU-00041,  Garden ,  POTTING SOIL 2 CU. FT. ,9999.0,12.46,2.0,pro_desk,2023-11-04
ORD-00128779,2023-05-15,147,South East,SKU-00014, Lumber ,  7/16 in. OSB Board  ,5.0,22.89,1.0,in store,2023-05-29
ORD-00122946,2023-01-10,142,NE,SKU-00024, electrical,Single-Pole Breaker 20A,1.0,6.29,0.0,in_store,2023-01-10
ORD-00120548,2024-12-17,120,SW,SKU-00040,  Hardware  ,Cabinet Knobs (10-pk),10.0,19.29,12.0,online,2024-12-27
ORD-00111650,2023-09-07,104,South West,SKU-00014,Lumber ,7/16 IN. OSB BOARD  ,12.0,23.08,3.0,instore,2023-09-10
ORD-00138833,2024-03-17,127,Northeast,SKU-00044,Garden,Bypass Pruning Shears,,14.0,9.0,in_store,2024-03-31
ORD-00108124,2024-12-07,107,midwest,SKU-00025,Electrical,LED A19 Bulb (4-pk),7.0,12.2,1.0,online,2024-12-25
ORD-00110608,2024-01-23,114,SW,SKU-00038,Hardware ,  CABINET HINGES (10-PK)  ,3.0,18.45,,ONLINE,2024-02-17
ORD-00123981,2024-02-29,141, southeast ,SKU-00024,Electrical,Single-Pole Breaker 20A ,2.0,5.62,0.0,in store,2024-03-20
ORD-00112637,2024-09-08,100,west,SKU-00040,Hardware,Cabinet Knobs (10-pk),3.0,24.18,24.0,prodesk,2024-09-21
ORD-00142409,2023-10-07,103,Southeast,SKU-00030,paint,Painter's Tape 1.88 in.,12.0,6.77,13.0,web,2023-10-10
ORD-00112229,2023-01-05,114,MW,SKU-00022,Electrical, 12/2 Romex 50 ft. ,11.0,63.65,18.0,In-Store,2023-01-20
ORD-00107699,2024-12-23,108,SE,SKU-00023,  electrical ,Duplex Outlet (10-pk),9.0,9.63,24.0,In-Store,2025-01-06
ORD-00113081,2023-01-30,123,South East,SKU-00001,Power Tools,7-1/4 IN. CIRCULAR SAW ,2.0,120.9,15.0,online,2023-02-04
ORD-00144506,2024-10-12,130,NE,SKU-00042, garden , Hardwood Mulch 2 cu. ft.  ,1.0,4.1,19.0,in_store,2024-10-16
ORD-00102278,2024-07-29,120,W,SKU-00027,Paint,Interior Latex Paint 1 gal.,8.0,34.23,4.0,Online,2024-07-30
ORD-00120026,2024-04-28,136,West,SKU-00030,paint ,Painter's Tape 1.88 in.,1.0,6.11,1.0,Pro Desk,2024-05-03
ORD-00132591,2023-09-12,117,west,SKU-00040,  Hardware,CABINET KNOBS (10-PK) ,9.0,21.36,1.0,Pro Desk,2023-10-01
ORD-00115849,2023-06-03,113,Northeast,SKU-00043,Garden,50 ft. Garden Hose,2.0,31.99,10.0,online,2023-06-22
ORD-00114429,2023-02-21,113,,SKU-00003,Power Tools,  4-1/2 in. Angle Grinder,3.0,49.17,1.0,ONLINE,2023-02-26
ORD-00108068,2023-04-24,114, southeast ,SKU-00042,Garden  , Hardwood Mulch 2 cu. ft. ,4.0,4.79,12.0,,2023-05-21
ORD-00136784,2023-11-28,107,North East,SKU-00019, plumbing,  Single-Handle Kitchen Faucet  ,3.0,89.64,13.0,instore,2023-11-29
ORD-00106737,2024-04-12,132,Mid West,SKU-00004,Power Tools,Random Orbital Sander ,9.0,75.89,25.0,instore,2024-04-18
ORD-00116815,2023-10-12,125,northeast,SKU-00016,Lumber,Pressure-Treated 4x4x8,6.0,14.43,17.0,online,2023-10-24
ORD-00132179,2024-08-01,115,northeast,SKU-00004,power tools,Random Orbital Sander,5.0,68.04,4.0,in store,2024-08-13
ORD-00101307,2024-09-07,114,West,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.,9.0,14.26,27.0,IN-STORE,2024-09-22
ORD-00140282,2024-07-02,140,MW,SKU-00014,Lumber,7/16 in. OSB Board,4.0,19.74,5.0,In-Store,2024-07-17
ORD-00137529,2023-01-22,116,Southeast,SKU-00025,Electrical,LED A19 Bulb (4-pk),6.0,11.6,11.0,Online,2023-02-07
ORD-00123154,2023-12-09,135,South East,SKU-00019,Plumbing,Single-Handle Kitchen Faucet,2.0,91.27,2.0,instore,2024-01-02
ORD-00111767,2024-07-07,143,SE,SKU-00025,  Electrical ,LED A19 Bulb (4-pk),3.0,11.44,1.0,IN-STORE,2024-07-09
ORD-00102799,2024-05-10,129,W,SKU-00042,GARDEN ,Hardwood Mulch 2 cu. ft.,1.0,4.67,1.0,in store,2024-05-20
ORD-00132930,2023-03-07,144,South East,SKU-00022, Electrical  ,12/2 Romex 50 ft.,6.0,55.55,,in store,2023-03-29
ORD-00128952,2023-09-24,102,Mid West,SKU-00013,  LUMBER  , 1/2 IN. 4X8 PLYWOOD SHEET,12.0,31.13,16.0,in store,2023-10-18
ORD-00139918,2024-09-16,135,SE,SKU-00037,Hardware,  WOOD GLUE 16 OZ.,3.0,6.29,1.0,pro_desk,2024-09-19
ORD-00138895,2024-10-16,122,Southwest,SKU-00048, APPLIANCES ,30 in. Range Hood,1.0,96.34,2.0,Online,2024-10-28
ORD-00115538,2024-10-03,101,,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.,7.0,13.09,23.0,in store,2024-10-27
ORD-00124874,2024-05-27,137,west,SKU-00017,Plumbing, 1/2 in. PVC Pipe 10 ft.  ,3.0,5.17,9.0,web,2024-05-30
ORD-00121710,2023-02-22,130,northeast,SKU-00001,Power Tools,7-1/4 in. Circular Saw,4.0,128.56,21.0,in_store,2023-03-02
ORD-00123180,2023-08-20,115,SE,SKU-00018,  plumbing , Brass Ball Valve 3/4 in. ,1.0,14.85,2.0,in store,2023-09-02
ORD-00133277,2023-11-19,110,,SKU-00006,  Hand Tools , 16 oz. Claw Hammer  ,10.0,14.94,17.0,ONLINE,2023-12-13
ORD-00123517,2023-01-06,128,Northeast,SKU-00033,Flooring,Ceramic Tile 12x12 (per box),6.0,27.06,1.0,in store,2023-01-23
ORD-00113644,2023-05-20,133,SE,SKU-00006, HAND TOOLS ,16 oz. Claw Hammer,11.0,14.08,0.0,IN-STORE,2023-06-13
ORD-00105548,2023-02-12,105,Southwest,SKU-00024, Electrical,Single-Pole Breaker 20A,5.0,7.13,5.0,instore,2023-03-02
ORD-00127721,2023-07-23,110,southeast,SKU-00022,electrical,12/2 Romex 50 ft.,6.0,68.58,13.0,instore,2023-08-11
ORD-00123794,2024-02-02,144,W,SKU-00040,Hardware,Cabinet Knobs (10-pk),1.0,21.95,21.0,IN-STORE,2024-02-22
ORD-00119577,2024-10-01,133,Northeast,SKU-00001, Power Tools,7-1/4 in. Circular Saw,12.0,123.75,28.0,in store,2024-10-27
ORD-00101163,2024-04-23,141,southwest,SKU-00004,Power Tools,Random Orbital Sander,6.0,72.92,0.0,ONLINE,2024-05-13
ORD-00137161,2023-11-12,123,South West,SKU-00006,Hand Tools,16 oz. Claw Hammer,1.0,14.04,0.0,In-Store,2023-11-17
ORD-00123199,2023-07-14,119,Mid West,SKU-00003, Power Tools ,4-1/2 in. Angle Grinder,6.0,58.21,21.0,Online,2023-08-04
ORD-00139206,2024-07-18,145, southeast ,SKU-00038,Hardware,Cabinet Hinges (10-pk),3.0,19.0,8.0,IN-STORE,2024-08-11
ORD-00138342,2023-10-28,114,Southeast,SKU-00002,Power Tools,Impact Driver Kit,4.0,141.99,2.0,pro_desk,2023-11-22
ORD-00100009,2023-08-25,123,,SKU-00048,appliances,30 in. Range Hood,7.0,93.31,22.0,IN-STORE,2023-08-31
ORD-00143945,2024-04-29,138,Northeast,SKU-00022,Electrical,12/2 Romex 50 ft.,6.0,65.8,5.0,IN-STORE,2024-04-29
ORD-00131038,2024-06-08,114,,SKU-00029,Paint ,  9 in. Roller Kit,2.0,15.47,16.0,In-Store,2024-06-24
ORD-00114324,2024-07-20,136,SE,SKU-00031,Paint,angled brush set (3-pc)  ,3.0,13.96,4.0,In-Store,2024-08-08
ORD-00135716,2023-10-11,111,SE,SKU-00001,Power Tools,7-1/4 in. Circular Saw,12.0,129.18,1.0,Online,2023-10-17
ORD-00135089,2023-10-19,147,South East,SKU-00017,Plumbing,1/2 in. PVC Pipe 10 ft.,10.0,5.72,1.0,,2023-11-06
ORD-00140958,2023-09-20,111,west,SKU-00048, Appliances  ,  30 IN. RANGE HOOD ,5.0,94.98,29.0,instore,2023-10-19
ORD-00101062,2023-03-23,118,,SKU-00010,  HAND TOOLS  ,Utility Knife  ,5.0,8.77,3.0,in store,2023-03-27
ORD-00106728,2023-06-20,143,midwest,SKU-00035,Flooring, Foam Underlayment Roll ,2.0,25.45,3.0,IN-STORE,2023-07-02
ORD-00119094,2024-05-27,122,North East,SKU-00049,Appliances,1.6 cu. ft. Microwave,1.0,120.41,24.0,online,2024-06-22
ORD-00131328,2023-01-05,128,Northeast,SKU-00032,Flooring,Laminate Plank (per case),6.0,43.95,19.0,in store,2023-01-29
ORD-00133235,2024-08-29,132,SE,SKU-00010,  Hand Tools  , Utility Knife  ,7.0,9.01,26.0,Online,2024-09-14
ORD-00103773,2023-08-07,138,Southwest,SKU-00033,Flooring,  Ceramic Tile 12x12 (per box),6.0,27.3,15.0,instore,2023-08-15
ORD-00116028,2023-06-26,137,SE,SKU-00047,Appliances  ,52 in. Ceiling Fan,6.0,127.11,29.0,in store,2023-07-12
ORD-00137980,2024-10-21,110,SE,SKU-00004,Power Tools,Random Orbital Sander,3.0,78.86,1.0,pro_desk,2024-10-30
ORD-00131491,2023-09-09,110,NE,SKU-00011,HAND TOOLS,Locking Pliers 7 in.,2.0,12.12,3.0,,2023-10-06
ORD-00131522,2023-10-11,108,southeast,SKU-00039,  hardware ,Drywall Anchors (50-ct),1.0,6.72,7.0,in store,2023-10-20
ORD-00124195,2024-07-26,116,SE,SKU-00033,Flooring ,Ceramic Tile 12x12 (per box),6.0,28.83,,pro_desk,2024-08-13
ORD-00127860,2024-06-06,105,NE,SKU-00033,Flooring, ceramic tile 12x12 (per box),9.0,27.26,3.0,in store,2024-06-23
ORD-00123152,2024-03-14,118,South West,SKU-00048,Appliances , 30 in. Range Hood  ,,84.97,,IN-STORE,2024-04-03
ORD-00101828,2024-08-29,145,W,SKU-00033,  flooring ,Ceramic Tile 12x12 (per box),12.0,26.66,4.0,in_store,2024-08-29
ORD-00111104,2023-02-05,140,South East,SKU-00030,paint ,Painter's Tape 1.88 in.,12.0,6.56,3.0,instore,2023-02-16
ORD-00122315,2023-10-17,103,MW,SKU-00018,Plumbing,Brass Ball Valve 3/4 in.,6.0,,11.0,In-Store,2023-10-28
ORD-00133028,2024-08-25,133,SE,SKU-00016,Lumber, Pressure-Treated 4x4x8 ,,11.16,3.0,in_store,2024-09-03
ORD-00114088,2024-05-12,102,Southeast,SKU-00025,  Electrical  ,LED A19 Bulb (4-pk),11.0,11.23,4.0,in store,2024-05-14
ORD-00105043,2024-08-14,134,Mid West,SKU-00003,Power Tools ,  4-1/2 in. Angle Grinder,9.0,63.82,1.0,in_store,2024-09-12
ORD-00123329,2023-10-02,126,midwest,SKU-00013,Lumber,1/2 in. 4x8 Plywood Sheet,3.0,42.96,22.0,pro desk,2023-10-23
ORD-00139834,2024-01-16,148,SE,SKU-00040, hardware  ,Cabinet Knobs (10-pk),3.0,22.22,,pro_desk,2024-01-25
ORD-00105221,2023-03-21,147,South West,SKU-00021,Plumbing,Pipe Wrench 14 in.,4.0,28.98,3.0,in store,2023-04-13
ORD-00107878,2023-01-18,120,Midwest,SKU-00028,  Paint  ,Bonding Primer 1 gal.,3.0,23.65,13.0,web,2023-02-01
ORD-00112555,2023-12-16,127,South West,SKU-00003,Power Tools,4-1/2 IN. ANGLE GRINDER ,3.0,58.36,4.0,in store,2023-12-24
ORD-00107918,2023-06-15,132,SE,SKU-00005,Power Tools,Compact Reciprocating Saw  ,2.0,122.88,3.0,web,2023-06-18
ORD-00115699,2023-10-01,100,West,SKU-00001, Power Tools ,7-1/4 in. circular saw ,4.0,129.55,0.0,instore,2023-10-29
ORD-00121887,2023-10-03,118,Northeast,SKU-00010,Hand Tools ,Utility Knife,4.0,9.4,3.0,pro desk,2023-10-18
ORD-00106036,2023-06-07,141,MW,SKU-00011,Hand Tools,Locking Pliers 7 in.,3.0,11.48,1.0,Pro-Desk,2023-06-12
ORD-00115867,2023-12-16,101,west,SKU-00024,Electrical,Single-Pole Breaker 20A,9.0,6.11,19.0,web,2023-12-16
ORD-00113055,2024-05-10,120,Southeast,SKU-00002,  POWER TOOLS, Impact Driver Kit ,12.0,157.59,,pro desk,2024-06-05
ORD-00100953,2024-09-24,133,W,SKU-00026,Electrical,Wire Connectors (100-ct),10.0,9.51,6.0,prodesk,2024-10-22
ORD-00130995,2023-06-18,139,SE,SKU-00035, Flooring, Foam Underlayment Roll,5.0,20.23,22.0,IN-STORE,2023-07-10
ORD-00127985,2024-12-13,145,midwest,SKU-00011,Hand Tools, Locking Pliers 7 in.,10.0,10.68,2.0,online,2024-12-18
ORD-00116612,2024-07-11,128,southeast,SKU-00034,Flooring,luxury vinyl plank (per case)  ,,50.14,7.0,instore,2024-07-25
ORD-00142276,2024-04-04,137,MW,SKU-00046, APPLIANCES,  40 GAL. ELECTRIC WATER HEATER  ,10.0,454.86,,IN-STORE,2024-04-29
ORD-00122674,2023-10-22,111,southeast,SKU-00047,Appliances  ,52 in. Ceiling Fan,12.0,115.71,6.0,online,2023-11-08
ORD-00108367,2024-05-24,138,Northeast,SKU-00027,  PAINT,Interior Latex Paint 1 gal.,9.0,37.11,19.0,Online,2024-06-19
ORD-00119190,2023-01-06,134,,SKU-00027,Paint, Interior Latex Paint 1 gal.  ,5.0,30.31,0.0,in store,2023-01-12
ORD-00135515,2023-11-21,122,MW,SKU-00021,Plumbing,Pipe Wrench 14 in.,2.0,28.5,23.0,instore,2023-12-01
ORD-00101276,2024-11-23,101,SE,SKU-00039,  HARDWARE,Drywall Anchors (50-ct),9.0,7.41,24.0,,2024-12-10
ORD-00115838,2023-10-13,101,Mid West,SKU-00002,Power Tools,Impact Driver Kit,11.0,118.21,1.0,IN-STORE,2023-11-07
ORD-00135354,2024-11-10,133,MW,SKU-00003,  Power Tools, 4-1/2 in. Angle Grinder  ,8.0,60.69,18.0,web,2024-11-12
ORD-00117474,2023-01-25,111,South East,SKU-00016, lumber ,Pressure-Treated 4x4x8,3.0,13.01,16.0,ONLINE,2023-01-26
ORD-00104348,2023-06-05,107,northeast,SKU-00004,Power Tools  , Random Orbital Sander,3.0,72.68,2.0,pro_desk,2023-07-07
ORD-00105574,2023-07-07,134,South West,SKU-00003,Power Tools,4-1/2 in. Angle Grinder,11.0,58.93,4.0,,2023-07-19
ORD-00135790,2023-10-14,114,NE,SKU-00038,Hardware,  CABINET HINGES (10-PK) ,9999.0,19.12,8.0,web,2023-10-21
ORD-00113299,2023-04-06,126,southeast,SKU-00042, Garden  , hardwood mulch 2 cu. ft.,5.0,4.46,14.0,,2023-04-08
ORD-00111732,2023-02-01,111,Mid West,SKU-00042,Garden, Hardwood Mulch 2 cu. ft.,1.0,4.54,19.0,IN-STORE,2023-02-24
ORD-00120409,2023-03-17,117,Mid West,SKU-00033,Flooring ,Ceramic Tile 12x12 (per box),1.0,28.3,0.0,Online,2023-04-04
ORD-00129845,2023-09-02,130,South East,SKU-00012,Lumber,2x4x8 Prime Stud,10.0,4.68,28.0,ONLINE,2023-09-02
ORD-00135977,2024-09-01,144,South East,SKU-00005,Power Tools,Compact Reciprocating Saw,1.0,133.91,,web,2024-09-14
ORD-00144250,2024-08-30,108,Midwest,SKU-00036,  HARDWARE ,Deck Screws 5 lb.,12.0,33.77,4.0,,2024-09-13
ORD-00137087,2024-09-05,110,Midwest,SKU-00016, Lumber ,Pressure-Treated 4x4x8,10.0,12.71,28.0,prodesk,2024-10-03
ORD-00121633,2023-03-20,119,west,SKU-00045,  Garden , All-Purpose Fertilizer 25 lb.,10.0,19.58,8.0,Online,2023-04-14
ORD-00143239,2023-05-05,118,MW,SKU-00038, hardware,Cabinet Hinges (10-pk),8.0,20.03,18.0,in store,2023-06-03
ORD-00128213,2024-04-13,111,northeast,SKU-00034,Flooring,Luxury Vinyl Plank (per case),11.0,51.24,1.0,IN-STORE,2024-04-13
ORD-00114797,2024-08-21,125,NE,SKU-00027, Paint,Interior Latex Paint 1 gal.,4.0,37.66,2.0,In-Store,2024-09-01
ORD-00123334,2023-03-12,145,northeast,SKU-00016,Lumber,Pressure-Treated 4x4x8,5.0,12.53,26.0,Online,2023-03-12
ORD-00133195,2024-08-17,135,NE,SKU-00039,Hardware,Drywall Anchors (50-ct),5.0,6.62,13.0,in store,2024-09-14
ORD-00133030,2024-10-15,134,midwest,SKU-00048,Appliances,  30 in. Range Hood ,6.0,91.28,2.0,in store,2024-11-22
ORD-00118279,2023-10-24,145,,SKU-00026, Electrical  ,Wire Connectors (100-ct),6.0,9.29,14.0,in_store,2023-10-24
ORD-00121340,2023-05-21,123,Mid West,SKU-00006, HAND TOOLS  ,16 oz. claw hammer  ,8.0,15.18,7.0,instore,2023-05-22
ORD-00144330,2023-11-25,105,Northeast,SKU-00027,Paint,Interior Latex Paint 1 gal.,7.0,31.11,2.0,ONLINE,2023-12-13
ORD-00136217,2023-12-31,126,MW,SKU-00009,  Hand Tools  ,  Adjustable Wrench 10 in.,7.0,10.27,22.0,in store,2024-01-19
ORD-00100917,2023-02-20,111,Northeast,SKU-00018, Plumbing  ,Brass Ball Valve 3/4 in.,7.0,13.22,25.0,in_store,2023-03-03
ORD-00129639,2023-08-06,134, southeast ,SKU-00045,Garden,All-Purpose Fertilizer 25 lb.,6.0,18.88,17.0,in store,2023-08-08
ORD-00118492,2024-10-16,131,midwest,SKU-00031,  Paint ,Angled Brush Set (3-pc),11.0,13.49,15.0,ONLINE,2024-11-03
ORD-00106346,2024-02-27,112,northeast,SKU-00030,Paint,Painter's Tape 1.88 in.,7.0,6.13,,In-Store,2024-03-13
ORD-00118451,2023-09-07,141,SE,SKU-00015,Lumber, 1x6 cedar board  ,8.0,9.54,0.0,in store,2023-09-26
ORD-00140144,2024-12-01,132,southeast,SKU-00001,  Power Tools,  7-1/4 in. circular saw ,1.0,130.85,16.0,web,2024-12-17
ORD-00109292,2024-07-22,119,Southeast,SKU-00015, Lumber,1x6 Cedar Board,1.0,9.77,18.0,in store,2024-07-28
ORD-00116951,2023-10-17,124,West,SKU-00028,Paint,Bonding Primer 1 gal.,4.0,23.89,13.0,In-Store,2023-11-03
ORD-00140891,2024-05-17,139,Southwest,SKU-00032,Flooring,Laminate Plank (per case),12.0,47.47,12.0,In-Store,2024-06-04
ORD-00133187,2024-07-20,146,midwest,SKU-00019,Plumbing ,Single-Handle Kitchen Faucet,12.0,87.14,11.0,ONLINE,2024-08-14
ORD-00103273,2023-04-01,126,W,SKU-00005,Power Tools, COMPACT RECIPROCATING SAW  ,6.0,126.25,7.0,IN-STORE,2023-04-20
ORD-00103148,2023-10-17,147, southeast ,SKU-00026, ELECTRICAL , Wire Connectors (100-ct)  ,8.0,8.79,28.0,,2023-10-17
ORD-00128757,2023-09-24,140,midwest,SKU-00039,Hardware,  DRYWALL ANCHORS (50-CT),12.0,7.33,25.0,pro desk,2023-10-15
ORD-00144559,2024-01-31,135, southeast ,SKU-00042,  Garden  ,Hardwood Mulch 2 cu. ft.,10.0,4.58,3.0,In-Store,2024-02-09
ORD-00116091,2024-01-30,127,North East,SKU-00007,Hand Tools,25 ft. Tape Measure ,10.0,19.19,0.0,ONLINE,2024-02-17
ORD-00140666,2023-07-18,111,MW,SKU-00019, Plumbing,Single-Handle Kitchen Faucet,8.0,88.55,9.0,instore,2023-08-16
ORD-00104081,2024-01-13,131,Southwest,SKU-00029,Paint,9 in. Roller Kit,3.0,18.02,21.0,instore,2024-01-28
ORD-00101549,2024-01-29,100,North East,SKU-00047,  appliances, 52 in. Ceiling Fan  ,11.0,111.46,,IN-STORE,2024-01-30
ORD-00135231,2023-12-10,134,SE,SKU-00030, paint,  PAINTER'S TAPE 1.88 IN.,1.0,5.23,14.0,web,2023-12-12
ORD-00135199,2023-08-21,122,southeast,SKU-00048,  Appliances , 30 in. Range Hood,12.0,94.33,,IN-STORE,2023-08-21
ORD-00131016,2024-02-01,130,Southeast,SKU-00032,Flooring ,Laminate Plank (per case),7.0,43.0,6.0,in store,2024-02-02
ORD-00121768,2024-09-26,122,west,SKU-00009,Hand Tools,Adjustable Wrench 10 in. ,12000.0,12.23,3.0,in_store,2024-09-28
ORD-00102455,2023-10-08,143,MW,SKU-00043,  Garden,50 ft. Garden Hose  ,5.0,33.28,11.0,online,2023-10-24
ORD-00123014,2023-10-30,119,southeast,SKU-00010, Hand Tools  ,Utility Knife,1.0,9.16,18.0,online,2023-11-18
ORD-00117256,2024-04-29,142,Southwest,SKU-00046,Appliances,40 gal. Electric Water Heater,4.0,492.34,17.0,Pro-Desk,2024-05-19
,2023-06-03,113,west,SKU-00018,  PLUMBING, Brass Ball Valve 3/4 in.,4.0,14.35,25.0,In-Store,2023-06-20
ORD-00125200,2024-06-26,149, southeast ,SKU-00047,Appliances,  52 in. Ceiling Fan,11.0,117.13,23.0,instore,2024-07-13
ORD-00117112,2024-11-06,136,,SKU-00007,Hand Tools,25 ft. Tape Measure,12.0,18.7,,IN-STORE,2024-11-26
ORD-00132032,2023-08-23,118,west,SKU-00043,Garden,  50 ft. Garden Hose,5.0,31.05,24.0,online,2023-09-15
ORD-00144496,2023-12-05,136,NE,SKU-00046, Appliances ,40 gal. Electric Water Heater,3.0,470.3,7.0,,2023-12-30
ORD-00133703,2023-02-02,114,midwest,SKU-00015, lumber ,1x6 Cedar Board  ,5.0,9.04,19.0,ONLINE,2023-02-14
ORD-00112563,2023-03-27,135,NE,SKU-00005,Power Tools,  Compact Reciprocating Saw ,7.0,119.13,4.0,in store,2023-04-08
ORD-00116894,2024-12-14,104,Midwest,SKU-00006,Hand Tools, 16 OZ. CLAW HAMMER  ,9.0,88888.0,18.0,in_store,2025-01-11
ORD-00137414,2023-10-21,125,North East,SKU-00036,Hardware ,Deck Screws 5 lb.,7.0,36.67,7.0,Pro Desk,2023-10-26
ORD-00100398,2023-07-25,126,,SKU-00027,  Paint  ,Interior Latex Paint 1 gal.,4.0,35.15,22.0,Online,2023-08-05
ORD-00132912,2024-12-14,124,South East,SKU-00032,  Flooring ,Laminate Plank (per case),8.0,44.14,11.0,instore,2025-01-02
ORD-00134328,2024-09-13,146,west,SKU-00019,PLUMBING , SINGLE-HANDLE KITCHEN FAUCET  ,12.0,85.96,,in_store,2024-10-06
ORD-00131783,2023-01-29,116,Mid West,SKU-00029,Paint,9 in. Roller Kit ,4.0,13.68,,ONLINE,2023-02-04
ORD-00127353,2023-03-30,120,West,SKU-00009,Hand Tools,Adjustable Wrench 10 in.,7.0,11.88,26.0,ONLINE,2023-04-06
ORD-00119881,2024-11-04,102,West,SKU-00004,Power Tools,Random Orbital Sander,9.0,69.22,3.0,in_store,2024-11-07
ORD-00132159,2023-01-27,142,northeast,SKU-00019, Plumbing  ,Single-Handle Kitchen Faucet,9.0,89.4,6.0,ONLINE,2023-02-18
ORD-00112259,2024-10-17,108,northeast,SKU-00005,  POWER TOOLS,Compact Reciprocating Saw,6.0,113.98,20.0,ONLINE,2024-10-20
ORD-00138627,2024-02-09,115,SE,SKU-00027,Paint,Interior Latex Paint 1 gal.,12.0,37.35,25.0,In-Store,2024-02-28
ORD-00102003,2024-03-21,147,Southwest,SKU-00023, Electrical ,Duplex Outlet (10-pk),12.0,9.09,8.0,web,2024-03-30
ORD-00134186,2024-02-02,116,northeast,SKU-00029,Paint, 9 in. Roller Kit  ,3.0,18.27,,In-Store,2024-02-09
ORD-00111505,2023-04-12,137, southeast ,SKU-00045,GARDEN ,  ALL-PURPOSE FERTILIZER 25 LB.  ,11.0,17.1,24.0,IN-STORE,2023-05-05
ORD-00116027,2023-02-17,136,Midwest,SKU-00022,Electrical,12/2 Romex 50 ft.,11.0,63.07,8.0,web,2023-02-28
ORD-00125707,2023-03-12,110,midwest,SKU-00016,Lumber,  Pressure-Treated 4x4x8,3.0,13.86,3.0,Pro-Desk,2023-03-30
ORD-00119801,2024-12-07,103,,SKU-00009,Hand Tools,Adjustable Wrench 10 in.,10.0,13.71,12.0,in_store,2024-12-14
ORD-00118929,2023-09-04,106,Mid West,SKU-00041,  Garden ,Potting Soil 2 cu. ft.,8.0,14.32,21.0,prodesk,2023-09-21
ORD-00108091,2024-09-12,102, southeast ,SKU-00014,  lumber  ,7/16 in. OSB Board,5.0,22.79,19.0,web,2024-10-02
ORD-00138326,2023-02-09,109,North East,SKU-00023,Electrical ,Duplex Outlet (10-pk),3.0,8.73,6.0,in_store,2023-03-07
ORD-00136737,2023-06-04,149,Southeast,SKU-00046,appliances ,40 gal. Electric Water Heater,3.0,462.64,11.0,in_store,2023-06-24
ORD-00144540,2024-08-06,112, southeast ,SKU-00046,  APPLIANCES,40 gal. electric water heater,4.0,446.99,10.0,online,2024-08-28
ORD-00144185,2024-03-28,120,northeast,SKU-00019, Plumbing,Single-Handle Kitchen Faucet,3.0,90.77,999.0,Online,2024-04-09
ORD-00103494,2024-02-23,137,Midwest,SKU-00019, Plumbing,Single-Handle Kitchen Faucet,11.0,80.3,0.0,Online,2024-03-12
ORD-00102457,2024-03-20,112,southeast,SKU-00027,Paint , INTERIOR LATEX PAINT 1 GAL. ,7.0,36.53,9.0,prodesk,2024-03-28
,2024-07-24,137,W,SKU-00012,Lumber,2x4x8 Prime Stud,12.0,4.15,3.0,In-Store,2024-08-22
ORD-00120397,2024-04-09,148,Southwest,SKU-00027,Paint,Interior Latex Paint 1 gal.,9.0,37.21,9.0,Pro-Desk,2024-04-25
ORD-00133173,2023-09-25,132,South East,SKU-00022,Electrical,12/2 Romex 50 ft.,4.0,62.96,9.0,in store,2023-10-09
ORD-00111245,2024-06-09,126,northeast,SKU-00042,  Garden ,Hardwood Mulch 2 cu. ft.,1.0,4.55,22.0,web,2024-07-07
ORD-00103408,2023-08-17,117,Southwest,SKU-00004,Power Tools,Random Orbital Sander,7.0,69.77,9.0,In-Store,2023-08-17
ORD-00137431,2023-12-12,115,NE,SKU-00034,  Flooring  ,Luxury Vinyl Plank (per case) ,,53.98,4.0,ONLINE,2024-01-09
